o1,hpinMain,mpicc,nas,bt,1,16,1,156.898,0.912,0.205,0.0
o1,hpinMain,mpicc,nas,bt,16,256,1,31.78,1.881,0.405,0.0
o1,hpinMain,mpicc,nas,bt,4,64,1,49.541,1.096,0.249,0.0
o1,hpinMain,mpicc,nas,bt,64,1024,1,13.877,4.85,1.005,0.0
o1,hpinMain,mpicc,nas,cg,1,16,1,29.867,0.926,0.197,0.0
o1,hpinMain,mpicc,nas,cg,16,256,1,23.373,1.864,0.438,0.0
o1,hpinMain,mpicc,nas,cg,4,64,1,20.275,1.114,0.244,0.0
o1,hpinMain,mpicc,nas,cg,64,1024,1,19.378,4.908,1.194,0.0
o1,hpinMain,mpicc,nas,ep,1,16,1,46.066,0.917,0.196,0.0
o1,hpinMain,mpicc,nas,ep,16,256,1,15.734,1.868,0.442,0.0
o1,hpinMain,mpicc,nas,ep,4,64,1,22.096,1.1,0.242,0.0
o1,hpinMain,mpicc,nas,ep,64,1024,1,13.003,4.831,1.028,0.0
o1,hpinMain,mpicc,nas,ft,1,16,1,48.523,0.92,0.196,0.0
o1,hpinMain,mpicc,nas,ft,16,256,1,18.53,1.877,0.437,0.0
o1,hpinMain,mpicc,nas,ft,4,64,1,24.725,1.12,0.233,0.0
o1,hpinMain,mpicc,nas,ft,64,1024,1,90.007,4.917,1.163,0.0
o1,hpinMain,mpicc,nas,is,1,16,1,12.275,0.91,0.191,0.0
o1,hpinMain,mpicc,nas,is,16,256,1,40.446,1.85,0.455,0.0
o1,hpinMain,mpicc,nas,is,4,64,1,13.809,1.09,0.254,0.0
o1,hpinMain,mpicc,nas,is,64,1024,1,14.612,4.819,0.979,0.0
o1,hpinMain,mpicc,nas,lu,1,16,1,79.107,0.922,0.187,0.0
o1,hpinMain,mpicc,nas,lu,16,256,1,24.977,1.911,0.359,0.0
o1,hpinMain,mpicc,nas,lu,4,64,1,34.052,1.094,0.254,0.0
o1,hpinMain,mpicc,nas,lu,64,1024,1,13.43,4.847,0.997,0.0
o1,hpinMain,mpicc,nas,mg,1,16,1,18.702,0.911,0.202,0.0
o1,hpinMain,mpicc,nas,mg,16,256,1,14.345,1.891,0.424,0.0
o1,hpinMain,mpicc,nas,mg,4,64,1,15.137,1.12,0.227,0.0
o1,hpinMain,mpicc,nas,mg,64,1024,1,14.328,4.84,0.964,0.0
o1,hpinMain,mpicc,nas,sp,1,16,1,123.457,0.93,0.187,0.0
o1,hpinMain,mpicc,nas,sp,16,256,1,26.358,1.885,0.429,0.0
o1,hpinMain,mpicc,nas,sp,4,64,1,36.938,1.119,0.225,0.0
o1,hpinMain,mpicc,nas,sp,64,1024,1,49.889,4.955,1.141,0.0
